,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure_x,Estimated Salary in € ,NumOfProducts,HasCrCard,Tenure_y,IsActiveMember,Exited,Balance in €
4974,15717056,Pan,828,Germany,Female,25.0,7,116613.26,1,No,7,No,0,144351.86
4975,15795881,Alexander,776,Spain,Male,35.0,8,148527.56,1,Yes,8,Yes,0,106365.29
4976,15758939,Bray,540,Germany,Male,35.0,7,84239.46,1,Yes,7,Yes,0,127801.88
4977,15792250,Nnabuife,616,Germany,Female,45.0,4,62002.04,1,Yes,4,Yes,0,122793.96
4978,15740406,Padovesi,628,Germany,Male,38.0,10,46044.48,1,No,10,No,1,113525.84
4979,15768137,Bray,667,Spain,Female,23.0,6,169669.33,2,No,6,No,1,136100.69
4980,15569120,Lucas,615,FRA,Male,30.0,7,156346.84,2,Yes,7,Yes,0,0.0
4981,15723721,Tinline,543,French,Male,30.0,4,157711.18,1,No,4,No,0,140916.81
4982,15777122,Esomchi,553,FRA,Female,31.0,4,89087.4,2,Yes,4,Yes,0,0.0
4983,15742681,Liao,554,Germany,Male,26.0,4,8742.36,1,Yes,4,Yes,0,121365.39
4984,15582090,Iroawuchi,684,Spain,Female,36.0,4,117038.96,1,No,4,No,0,0.0
4985,15711254,Retana,452,French,Female,35.0,7,164241.67,2,No,7,No,0,0.0
4986,15775067,Fang,606,French,Male,47.0,3,137720.56,2,Yes,3,Yes,1,93578.68
4987,15602851,Ozioma,629,France,Male,40.0,9,106.67,1,No,9,No,0,0.0
4988,15802857,Robson,659,Spain,Female,33.0,8,1539.21,1,Yes,8,Yes,0,115409.6
4989,15701175,Bruno,493,French,Female,33.0,8,59659.53,1,Yes,8,Yes,0,90791.69
4990,15783019,Price,794,FRA,Female,62.0,9,173586.63,3,No,9,No,1,123681.32
4991,15728912,Swanson,554,France,Female,44.0,6,126033.9,1,No,6,No,0,92436.86
4992,15585580,Chang,796,Germany,Female,52.0,9,62808.93,1,Yes,9,Yes,1,167194.36
4993,15583480,Morgan,807,France,Female,36.0,4,147007.33,2,Yes,4,Yes,0,0.0
4994,15620341,Nwebube,500,Germany,Male,44.0,9,196261.64,2,No,9,No,0,160838.13
4995,15613886,Trevisan,722,Spain,Male,43.0,1,44560.17,1,No,1,No,1,0.0
4996,15792916,Ositadimma,559,Spain,Female,40.0,7,18917.95,1,Yes,7,Yes,0,144470.77
4997,15710408,Cunningham,584,Spain,Female,38.0,3,4525.4,2,Yes,3,Yes,0,0.0
4998,15598695,Fields,834,Germany,Female,68.0,9,93112.2,2,Yes,9,Yes,0,130169.27
4999,15649354,Johnston,754,Spain,Male,35.0,4,9658.41,2,Yes,4,Yes,0,0.0
5000,15737556,Vasilyev,590,French,Male,43.0,7,182627.25,2,Yes,7,Yes,1,81076.8
5001,15671610,Hooper,740,FRA,Male,36.0,7,13177.4,1,Yes,7,Yes,0,0.0
5002,15625092,Colombo,502,Germany,Female,57.0,3,43568.31,1,No,3,No,1,101465.31
5003,15741032,Tsao,733,France,Male,48.0,5,117830.57,1,Yes,5,Yes,0,0.0
5004,15750014,Chikere,755,Germany,Female,37.0,0,117396.25,2,Yes,0,Yes,0,113865.23
5005,15784761,Ballard,554,Spain,Female,46.0,7,96929.24,3,Yes,7,Yes,1,87603.35
5006,15768359,Akhtar,534,France,Male,36.0,4,36275.94,1,No,4,No,0,120037.96
5007,15805769,O'Loughlin,656,Spain,Male,33.0,4,116706.0,2,No,4,No,0,0.0
5008,15719508,Davis,575,Germany,Male,49.0,7,168080.53,4,Yes,7,Yes,1,121205.15
5009,15609011,Barry,480,Spain,Male,47.0,8,25887.89,1,No,8,No,1,75408.33
5010,15703106,K'ung,575,French,Male,40.0,5,122488.59,2,Yes,5,Yes,0,0.0
5011,15626795,Gorman,672,French,Female,40.0,3,113171.61,1,No,3,No,1,0.0
5012,15773731,John,758,Spain,Female,35.0,5,100365.51,2,No,5,No,0,0.0
5013,15756196,Tsou,682,FRA,Male,50.0,6,124151.37,2,Yes,6,Yes,0,121818.84
5014,15687903,Okonkwo,501,France,Female,29.0,8,112664.24,2,No,8,No,0,0.0
5015,15777599,Esposito,746,Germany,Male,34.0,6,183494.87,2,Yes,6,Yes,0,141806.0
5016,15754577,Boni,556,FRA,Female,51.0,8,198810.65,1,No,8,No,1,61354.14
5017,15584113,Pratt,823,Germany,Female,53.0,4,131259.6,1,Yes,4,Yes,1,124954.94
5018,15669589,Page,491,Germany,Female,68.0,1,116471.14,1,Yes,1,Yes,1,95039.12
5019,15632793,Wilkinson,638,FRA,Female,29.0,9,15336.4,1,Yes,9,Yes,0,103417.74
5020,15711130,Tseng,734,French,Male,45.0,2,99593.28,2,No,2,No,0,0.0
5021,15615254,Clark,555,French,Male,40.0,10,170514.21,1,No,10,No,0,43028.77
5022,15720583,Finch,745,Germany,Female,44.0,0,34265.08,1,Yes,0,Yes,1,119638.21
5023,15780432,Shen,728,FRA,Male,37.0,3,106977.53,2,No,3,No,1,122689.51
5024,15673223,Hou,626,FRA,Male,44.0,10,164287.86,2,No,10,No,0,0.0
5025,15807989,Wall,681,Germany,Male,37.0,8,25292.53,2,Yes,8,Yes,0,73179.34
5026,15761168,Manna,478,France,Female,38.0,4,51820.87,1,No,4,No,1,171913.87
5027,15651272,Reyes,709,FRA,Male,38.0,5,81452.29,2,Yes,5,Yes,0,0.0
5028,15812832,Jideofor,562,Germany,Male,33.0,8,1354.25,2,No,8,No,0,92659.2
5029,15680517,Sal,769,Germany,Female,34.0,7,71379.92,1,Yes,7,Yes,1,137239.17
5030,15750569,Iweobiegbunam,684,Germany,Female,46.0,3,154137.33,2,No,3,No,0,102955.14
5031,15690743,Shao,536,France,Female,61.0,8,64308.49,1,Yes,8,Yes,1,65190.29
5032,15627741,Heath,631,Germany,Female,29.0,2,31613.35,2,Yes,2,Yes,0,96863.52
5033,15712121,Chidimma,657,Spain,Male,34.0,5,27738.01,1,No,5,No,0,154983.98
5034,15805429,Murray,699,Germany,Male,59.0,3,163570.25,1,Yes,3,Yes,0,106819.65
5035,15814923,Sullivan,606,Spain,Male,38.0,7,193878.51,1,Yes,7,Yes,0,128578.52
5036,15589230,Wu,612,FRA,Female,63.0,2,147545.65,1,Yes,2,Yes,0,126473.33
5037,15775490,Downie,660,FRA,Female,38.0,5,195906.59,2,No,5,No,0,110570.78
5038,15749727,Chukwufumnanya,829,Spain,Male,50.0,7,178458.86,2,Yes,7,Yes,0,0.0
5039,15619238,Allan,567,Spain,Male,29.0,8,156125.72,2,No,8,No,0,0.0
5040,15593468,Findlay,850,FRA,Female,33.0,3,11159.19,2,Yes,3,Yes,0,0.0
5041,15718454,Ch'eng,712,Spain,Female,44.0,2,45738.94,2,No,2,No,0,0.0
5042,15789498,Miller,562,French,Male,30.0,3,140650.19,2,No,3,No,0,111099.79
5043,15744691,Tsai,755,FRA,Female,29.0,3,4733.94,3,No,3,No,0,0.0
5044,15708289,Graham,793,Spain,Male,25.0,3,10579.72,1,No,3,No,0,100913.57
5045,15790412,Norton,471,Spain,Male,26.0,8,179655.87,2,Yes,8,Yes,0,0.0
5046,15741416,Yegorov,707,FRA,Male,42.0,2,77502.56,1,Yes,2,Yes,0,16893.59
5047,15598894,Holt,784,Spain,Male,38.0,10,145759.93,1,No,10,No,0,122267.85
5048,15663294,Kao,703,French,Male,32.0,1,56246.72,1,Yes,1,Yes,0,125685.79
5049,15572728,Ross,704,Spain,Male,36.0,8,151335.24,1,No,8,No,0,127397.34
5050,15706729,Hsiao,662,French,Male,38.0,0,179833.45,1,Yes,0,Yes,0,105271.56
5051,15674433,Allan,636,Germany,Female,28.0,2,191627.85,1,No,2,No,0,115265.14
5052,15641170,Liang,640,Spain,Male,36.0,4,173016.46,1,No,4,No,0,0.0
5053,15806284,Briggs,739,Spain,Male,31.0,1,58469.75,2,Yes,1,Yes,0,0.0
5054,15690958,Cantrell,767,Germany,Male,23.0,2,28038.28,1,Yes,2,Yes,0,139542.82
5055,15606386,Wang,753,Germany,Female,46.0,3,159576.75,3,No,3,No,1,111512.75
5056,15682322,Aksenov,714,FRA,Male,37.0,9,151280.96,2,Yes,9,Yes,0,148466.93
5057,15579915,Glennon,707,French,Male,29.0,4,139953.94,2,No,4,No,0,0.0
5058,15681928,Yancy,577,French,Female,35.0,4,105407.79,1,No,4,No,0,108155.49
5059,15734005,Mazzi,633,France,Female,42.0,1,56865.62,2,No,1,No,0,0.0
5060,15650432,Liu,849,Germany,Male,41.0,10,198072.16,1,Yes,10,Yes,0,84622.13
5061,15592578,Nucci,614,Spain,Female,41.0,7,137791.18,2,No,7,No,0,146997.64
5062,15671243,Y?,558,France,Female,47.0,9,103787.28,2,No,9,No,0,0.0
5063,15775709,Nucci,832,French,Female,27.0,10,30912.89,1,No,10,No,0,98590.25
5064,15702631,Tang,567,France,Female,26.0,2,78651.55,2,Yes,2,Yes,0,0.0
5065,15602282,Kao,587,Germany,Female,45.0,8,123309.57,1,Yes,8,Yes,1,134980.74
5066,15717879,Chen,712,Spain,Female,79.0,5,174118.93,1,Yes,5,Yes,0,108078.56
5067,15740878,Yao,655,Spain,Female,29.0,9,85736.26,2,Yes,9,Yes,0,0.0
5068,15794468,Tsou,641,FRA,Female,42.0,6,121138.77,2,No,6,No,0,0.0
5069,15773277,Barnes,676,France,Male,35.0,5,84199.78,2,No,5,No,0,106836.67
5070,15572657,H?,472,French,Male,29.0,8,181224.56,1,Yes,8,Yes,0,102490.27
5071,15800295,Cruz,644,Germany,Male,34.0,9,141230.07,2,No,9,No,0,112746.54
5072,15672397,Smith,598,FRA,Male,38.0,0,158111.71,1,No,0,No,0,125487.89
5073,15684921,Onuchukwu,792,Spain,Male,25.0,8,130639.01,1,Yes,8,Yes,0,142862.21
5074,15720676,Bukowski,700,French,Female,37.0,7,17040.82,2,No,7,No,0,0.0
5075,15731829,Simmons,616,French,Male,34.0,10,25662.27,2,No,10,No,0,0.0
5076,15732672,Stewart,743,Spain,Male,35.0,6,193360.69,1,Yes,6,Yes,0,79388.33
5077,15692406,Gow,427,French,Male,37.0,5,121485.1,2,Yes,5,Yes,0,0.0
5078,15764405,Williams,731,France,Male,29.0,10,162452.65,2,Yes,10,Yes,0,0.0
5079,15757537,Francis,610,France,Female,31.0,6,141137.53,1,Yes,6,Yes,0,107784.65
5080,15793307,Calabresi,724,Spain,Female,41.0,4,185541.2,3,No,4,No,1,142880.28
5081,15660679,Chimaobim,653,Spain,Female,38.0,9,118383.18,1,No,9,No,0,149571.94
5082,15666856,Chikwendu,774,France,Male,49.0,1,8214.41,1,Yes,1,Yes,0,142767.39
5083,15687372,Padovesi,547,Germany,Male,49.0,8,46521.45,2,No,8,No,1,121537.71
5084,15667289,Henderson,719,Spain,Male,50.0,2,10772.13,2,No,2,No,0,0.0
5085,15624641,Kharlamova,740,Spain,Male,43.0,9,199290.68,1,No,9,No,1,0.0
5086,15734610,Onio,543,French,Male,42.0,4,85983.54,3,No,4,No,1,89838.71
5087,15631882,Yeh,688,Germany,Male,45.0,9,129870.93,1,No,9,No,0,103399.87
5088,15642709,Feng,474,France,Female,30.0,9,63158.22,2,No,9,No,0,0.0
5089,15811026,Norman,505,Germany,Male,43.0,5,171070.52,2,No,5,No,0,136855.94
5090,15596303,White,688,FRA,Female,39.0,0,53222.15,2,No,0,No,1,0.0
5091,15787255,Manfrin,650,Germany,Female,55.0,2,179834.45,3,Yes,2,Yes,1,140891.46
5092,15617166,Ritchie,610,FRA,Male,37.0,0,114514.64,1,No,0,No,0,0.0
5093,15742442,Udegbulam,705,Spain,Female,46.0,5,139162.15,1,Yes,5,Yes,0,89364.91
5094,15758692,Kao,669,France,Female,29.0,7,50249.16,1,No,7,No,0,146011.4
5095,15568238,Diaz,650,Spain,Male,20.0,8,113469.65,2,Yes,8,Yes,0,0.0
5096,15730353,Olisaemeka,550,Germany,Male,29.0,9,147484.13,2,No,9,No,0,145294.08
5097,15731555,Ross-Watt,595,Germany,Female,45.0,9,191448.96,1,No,9,No,1,106000.12
5098,15582404,Miller,572,Spain,Female,26.0,5,119381.41,2,No,5,No,0,0.0
5099,15721462,Shubin,622,Spain,Female,58.0,2,33277.31,2,Yes,2,Yes,0,0.0
5100,15632899,Nwankwo,662,Spain,Male,20.0,9,73107.53,2,No,9,No,0,104508.77
5101,15808526,Cartwright,783,Germany,Female,58.0,3,96590.39,1,Yes,3,Yes,1,127539.3
5102,15694349,Ngozichukwuka,714,Spain,Male,44.0,7,6923.11,1,Yes,7,Yes,0,0.0
5103,15718465,Sadler,671,Germany,Male,51.0,3,176403.33,1,No,3,No,1,96891.46
5104,15682995,Azuka,600,France,Female,32.0,1,64349.6,1,No,1,No,0,78535.25
5105,15584776,Shen,847,Spain,Female,37.0,9,116097.26,1,No,9,No,0,112712.17
5106,15777772,Whittaker,650,Spain,Male,55.0,9,29861.13,1,Yes,9,Yes,0,119618.42
5107,15576156,Abazu,710,Spain,Female,28.0,6,48426.98,1,No,6,No,0,0.0
5108,15646756,Murphy,682,French,Female,33.0,8,32770.56,1,Yes,8,Yes,0,74963.5
5109,15742886,Ford,642,French,Male,26.0,1,117060.2,2,Yes,1,Yes,0,138023.79
5110,15586135,Gratwick,536,Spain,Female,28.0,4,136197.65,1,Yes,4,Yes,0,0.0
5111,15616152,Pai,754,France,Female,47.0,1,27438.83,1,No,1,No,0,185513.67
5112,15721460,Lorenzo,678,France,Male,60.0,8,192156.54,1,No,8,No,1,185648.56
5113,15727317,Brady,533,Germany,Female,49.0,1,69409.37,3,No,1,No,1,102286.6
5114,15649536,Wong,741,Germany,Male,38.0,4,58440.43,1,No,4,No,0,128015.83
5115,15754929,Douglas,757,France,Male,31.0,10,192519.39,2,No,10,No,0,39539.39
5116,15572051,Kennedy,721,France,Male,40.0,3,144874.67,1,Yes,3,Yes,0,0.0
5117,15668142,Chang,700,France,Male,37.0,3,175373.46,2,Yes,3,Yes,0,77608.46
5118,15701176,Brown,663,France,Male,26.0,5,440.2,1,No,5,No,0,141462.13
5119,15708422,Hsiung,677,Spain,Female,35.0,0,76637.38,2,No,0,No,0,0.0
5120,15655632,MacDonald,655,France,Male,27.0,2,49480.66,1,No,2,No,0,131691.33
5121,15744606,Davidson,832,Spain,Male,29.0,8,10417.87,1,Yes,8,Yes,0,93833.86
5122,15612140,Milano,721,Spain,Female,46.0,7,67976.57,1,Yes,7,Yes,0,137933.39
5123,15656086,Bovee,542,Spain,Male,54.0,8,140929.98,1,Yes,8,Yes,1,105770.14
5124,15655298,Lewis,654,Spain,Female,54.0,5,47139.06,2,Yes,5,Yes,0,0.0
5125,15644796,Dyer,821,Spain,Female,38.0,8,126241.4,2,Yes,8,Yes,1,0.0
5126,15726250,Hsia,508,FRA,Female,38.0,3,22614.19,2,Yes,3,Yes,0,166328.65
5127,15764432,Hicks,588,Germany,Female,42.0,2,48498.19,1,No,2,No,0,164307.77
5128,15631721,Millar,691,Germany,Male,38.0,9,103511.26,2,Yes,9,Yes,0,163965.69
5129,15707479,Fan,664,French,Male,40.0,7,122073.48,1,No,7,No,0,125608.72
5130,15579826,Young,439,France,Female,66.0,9,65535.56,1,No,9,No,0,0.0
5131,15668104,Kerr,479,Spain,Male,37.0,6,160060.9,1,Yes,6,Yes,0,118433.94
5132,15641604,Frolova,850,FRA,Female,55.0,10,155879.57,1,No,10,No,1,98488.08
5133,15587240,Vasilyev,518,FRA,Male,40.0,4,194416.58,2,Yes,4,Yes,0,0.0
5134,15680767,Sabbatini,717,Germany,Female,64.0,10,21630.21,2,Yes,10,Yes,0,98362.35
5135,15601594,Ifeanacho,698,France,Female,51.0,6,157143.61,4,No,6,No,1,144237.91
5136,15589969,Capon,850,French,Male,34.0,6,52796.31,1,Yes,6,Yes,0,0.0
5137,15703728,Chieloka,700,Spain,Male,47.0,4,121798.52,1,No,4,No,1,0.0
5138,15617790,Hanson,626,France,Female,29.0,4,41104.82,2,No,4,No,0,105767.28
5139,15662500,Ts'ao,774,Spain,Male,32.0,9,10604.48,2,No,9,No,0,0.0
5140,15778526,Bradshaw,719,Spain,Female,48.0,5,78563.66,2,No,5,No,0,0.0
5141,15670584,Nkemakolam,646,Spain,Male,31.0,2,170821.43,1,Yes,2,Yes,1,0.0
5142,15748069,Clunie,485,France,Female,25.0,3,113266.09,1,Yes,3,Yes,0,134467.26
5143,15680597,Cover,784,Germany,Male,38.0,1,171768.76,1,Yes,1,Yes,0,138515.02
5144,15628992,Esposito,850,Germany,Male,32.0,2,54416.18,2,No,2,No,0,128647.98
5145,15719624,Hodgson,669,French,Female,38.0,9,130755.34,1,No,9,No,0,121858.98
5146,15812767,Harvey,731,Spain,Male,70.0,3,141180.66,2,Yes,3,Yes,0,0.0
5147,15689201,Dobie,721,FRA,Female,49.0,1,183421.76,1,Yes,1,Yes,0,120108.56
5148,15614716,Okwudilichukwu,515,French,Female,37.0,0,132770.11,1,Yes,0,Yes,0,196853.62
5149,15683618,Dyer,774,FRA,Female,35.0,3,24400.37,1,Yes,3,Yes,0,121418.62
5150,15799631,Chase,585,Spain,Male,36.0,10,180318.6,2,Yes,10,Yes,0,0.0
5151,15692259,Baresi,695,France,Female,29.0,9,111565.45,2,No,9,No,0,0.0
5152,15590966,Lo,729,Germany,Female,42.0,4,2002.5,2,No,4,No,0,97495.8
5153,15656426,Tyler,713,French,Female,42.0,3,82565.01,2,No,3,No,0,0.0
5154,15675256,Ts'ui,555,Spain,Male,33.0,5,121789.3,1,Yes,5,Yes,0,127343.4
5155,15751185,Aparicio,699,Spain,Female,50.0,0,193785.87,1,No,0,No,0,158633.61
5156,15789582,Macleod,587,FRA,Male,55.0,9,64593.07,1,No,9,No,0,0.0
5157,15651103,Sal,762,Spain,Female,69.0,9,196993.69,1,Yes,9,Yes,0,183744.98
5158,15672299,Yeh,510,French,Male,44.0,6,175518.31,2,Yes,6,Yes,0,0.0
5159,15772250,Udegbunam,842,Spain,Male,46.0,9,17268.02,1,No,9,No,0,0.0
5160,15763922,Alexandrov,608,FRA,Male,31.0,7,60901.72,2,No,7,No,0,79962.92
5161,15633870,Ozioma,850,France,Female,36.0,10,100750.03,2,Yes,10,Yes,0,0.0
5162,15624323,Atkins,642,French,Male,36.0,4,195224.91,2,Yes,4,Yes,0,0.0
5163,15688612,Campos,850,French,Male,33.0,7,3510.18,1,No,7,No,0,140956.99
5164,15694644,Wood,455,Spain,Female,43.0,6,81250.79,1,Yes,6,Yes,0,0.0
5165,15587174,Kerr,726,FRA,Male,29.0,7,91844.14,2,Yes,7,Yes,1,0.0
5166,15579559,Chienezie,544,Spain,Male,30.0,8,80676.83,1,Yes,8,Yes,0,145241.63
5167,15775430,Tsou,651,Germany,Male,31.0,7,129912.74,2,No,7,No,0,138008.06
5168,15623695,McKinnon,814,France,Female,31.0,4,142029.17,2,Yes,4,Yes,0,0.0
5169,15760849,Nwachukwu,537,French,Male,39.0,2,137651.6,2,Yes,2,Yes,0,0.0
5170,15813095,Nwebube,553,French,Male,37.0,2,33877.29,2,No,2,No,0,0.0
5171,15705281,Burt,800,Spain,Male,38.0,9,78744.39,1,No,9,No,0,0.0
5172,15812594,Ross,791,France,Male,34.0,7,96734.46,2,No,7,No,0,0.0
5173,15626322,Lees,699,Spain,Female,29.0,9,164756.81,2,No,9,No,0,127570.93
5174,15723105,Feetham,756,France,Female,28.0,6,164394.65,1,Yes,6,Yes,0,0.0
5175,15588449,Chuang,591,Spain,Female,27.0,5,162501.83,1,Yes,5,Yes,1,107812.67
5176,15794849,Aitken,850,Germany,Male,22.0,7,10541.38,2,No,7,No,0,91560.58
5177,15620000,Chambers,760,Germany,Male,34.0,6,59325.21,2,Yes,6,Yes,0,121303.77
5178,15799720,Coburn,569,Spain,Male,43.0,8,178187.28,2,Yes,8,Yes,0,161546.68
5179,15711287,Ahmed,661,Spain,Female,35.0,5,142626.49,1,No,5,No,0,128415.45
5180,15613102,Ogochukwu,670,France,Female,31.0,2,181893.31,1,Yes,2,Yes,1,57530.06
5181,15621440,Soto,694,France,Male,38.0,1,156858.2,2,Yes,1,Yes,0,0.0
5182,15677146,Obiajulu,728,France,Female,28.0,4,33074.51,2,No,4,No,0,142243.54
5183,15801169,Yegorova,764,Germany,Female,39.0,9,50072.94,1,No,9,No,1,138341.51
5184,15722425,Lucchese,639,French,Male,32.0,9,111340.36,2,No,9,No,0,0.0
5185,15682421,Talbot,683,FRA,Female,30.0,2,100496.84,2,Yes,2,Yes,1,0.0
5186,15691910,Lu,663,Spain,Male,30.0,4,101371.05,3,No,4,No,0,0.0
5187,15721779,Arnold,826,Spain,Male,41.0,5,180934.67,2,No,5,No,0,146466.46
5188,15579548,Nicholson,735,Spain,Male,36.0,5,105152.17,2,No,5,No,0,0.0
5189,15681075,Chukwualuka,682,FRA,Female,58.0,1,706.5,1,Yes,1,Yes,0,0.0
5190,15607884,Wallace,663,FRA,Female,39.0,8,101168.9,2,Yes,8,Yes,0,0.0
5191,15767757,Pisano,562,Spain,Female,29.0,9,6795.61,1,Yes,9,Yes,0,120307.58
5192,15791550,Kelly,696,French,Male,27.0,4,196111.35,2,No,4,No,0,87637.26
5193,15658589,Brady,850,Spain,Male,38.0,2,171960.76,1,Yes,2,Yes,0,94652.04
5194,15670822,Palmer,719,France,Female,22.0,7,177497.4,1,Yes,7,Yes,0,114415.84
5195,15629744,Tan,804,French,Female,71.0,8,147995.96,2,Yes,8,Yes,0,0.0
5196,15660768,L?,604,French,Male,40.0,1,36209.1,1,No,1,No,0,84315.02
5197,15726310,Mordvinova,782,Spain,Female,27.0,3,143614.01,2,No,3,No,0,0.0
5198,15641298,Corones,512,Germany,Male,42.0,9,14828.54,2,No,9,No,0,93955.83
5199,15625675,Clements,569,French,Male,36.0,1,154775.7,1,No,1,No,0,67087.69
5200,15713354,Morrice,597,Germany,Female,22.0,6,70529.0,1,No,6,No,1,101528.61
5201,15633866,Hsiung,753,Germany,Male,30.0,1,57896.27,1,Yes,1,Yes,0,110824.52
5202,15704231,Barrett,430,French,Female,33.0,8,69759.91,1,Yes,8,Yes,0,0.0
5203,15735400,Kanayochukwu,756,France,Male,28.0,8,89938.08,1,No,8,No,0,179960.2
5204,15632826,Tardent,493,France,Male,38.0,3,89578.32,1,No,3,No,0,134006.77
5205,15751022,Bowhay,777,Germany,Female,37.0,10,73464.88,2,Yes,10,Yes,0,121532.17
5206,15664737,Lei,779,Spain,Female,38.0,7,138542.87,2,Yes,7,Yes,0,0.0
5207,15681126,Baker,702,Spain,Female,38.0,2,161888.63,1,Yes,2,Yes,0,0.0
5208,15738954,Pisano,551,French,Male,35.0,7,86937.2,2,No,7,No,0,129717.3
5209,15662263,Castillo,749,Germany,Male,22.0,4,42241.54,2,Yes,4,Yes,0,94762.16
5210,15621611,Gibson,742,Germany,Male,55.0,5,121207.66,1,Yes,5,Yes,1,155196.17
5211,15783752,Lindsay,752,Germany,Male,29.0,4,102930.46,1,Yes,4,Yes,0,129514.99
5212,15709474,Macnamara,740,Germany,Female,57.0,3,65121.63,2,Yes,3,Yes,1,113386.36
5213,15701280,Romano,576,France,Male,24.0,3,78498.04,1,Yes,3,Yes,1,0.0
5214,15671104,Aksakova,637,Spain,Male,43.0,3,104769.96,1,Yes,3,Yes,0,172196.23
5215,15796434,Farnsworth,724,France,Male,28.0,5,96498.14,1,Yes,5,Yes,0,97612.12
5216,15781505,Giordano,685,France,Male,20.0,4,38691.34,2,No,4,No,0,104719.94
5217,15625819,Arnold,625,FRA,Female,38.0,7,164804.02,1,No,7,No,0,0.0
5218,15753174,Thompson,571,Germany,Male,37.0,9,104152.65,3,No,9,No,1,139592.98
5219,15654067,Koch,584,Spain,Female,29.0,4,88866.92,2,No,4,No,0,0.0
5220,15724719,Jones,550,French,Female,22.0,7,129890.94,1,No,7,No,0,139096.85
5221,15624695,Otitodilinna,662,Spain,Female,72.0,7,179258.67,1,Yes,7,Yes,0,140301.72
5222,15718216,Fleetwood-Smith,803,Spain,Male,43.0,3,72051.44,1,No,3,No,0,0.0
5223,15586300,Chinonyelum,615,FRA,Male,66.0,7,74580.8,2,Yes,7,Yes,0,0.0
5224,15783349,Montague,481,Spain,Male,39.0,1,123995.15,1,Yes,1,Yes,0,111233.09
5225,15725767,Milani,701,FRA,Male,23.0,3,38960.59,2,No,3,No,0,0.0
5226,15791925,Palermo,751,France,Male,29.0,10,94951.27,1,Yes,10,Yes,0,147737.63
5227,15793585,Anderson,675,France,Male,35.0,8,56642.97,2,Yes,8,Yes,0,0.0
5228,15576641,Crawford,733,Germany,Male,40.0,5,50783.1,2,Yes,5,Yes,0,125725.02
5229,15749519,Lin,822,France,Male,38.0,6,9149.96,3,No,6,No,1,128289.7
5230,15684960,Yewen,559,France,Female,46.0,5,21006.1,1,No,5,No,1,0.0
5231,15591286,Simmons,731,Germany,Female,49.0,4,33759.41,1,Yes,4,Yes,1,88826.07
5232,15668323,Mbadiwe,678,France,Female,41.0,1,196622.28,1,No,1,No,1,143443.61
5233,15608528,Munro,645,France,Female,68.0,9,176353.87,4,Yes,9,Yes,1,0.0
5234,15645184,Graham,701,France,Male,29.0,2,176943.59,2,No,2,No,0,0.0
5235,15702566,Lombardo,554,Spain,Male,26.0,8,177966.24,1,Yes,8,Yes,0,149134.46
5236,15660840,Kalinin,723,FRA,Male,30.0,3,162198.32,1,No,3,No,0,124119.54
5237,15750811,Woodward,766,Germany,Male,44.0,3,197643.24,1,No,3,No,0,116822.7
5238,15733842,Pirozzi,597,France,Female,24.0,1,60420.07,1,No,1,No,0,103219.47
5239,15581526,Iweobiegbulam,574,France,Male,41.0,1,70550.0,2,No,1,No,0,0.0
5240,15662751,Piazza,655,Germany,Female,40.0,0,198798.44,1,Yes,0,Yes,1,81954.6
5241,15684319,Baranova,780,Germany,Female,37.0,10,126310.39,1,No,10,No,1,95196.26
5242,15702190,Fan,672,Spain,Male,43.0,5,64515.5,2,Yes,5,Yes,0,0.0
5243,15588517,Sun,717,FRA,Male,38.0,7,158580.05,2,Yes,7,Yes,0,0.0
5244,15801863,Marino,521,FRA,Female,32.0,2,129353.21,2,Yes,2,Yes,0,136555.01
5245,15584271,Donaldson,633,FRA,Male,59.0,5,137273.97,1,Yes,5,Yes,0,0.0
5246,15700366,Burton,669,France,Male,39.0,3,171575.54,1,Yes,3,Yes,0,119452.03
5247,15804038,Quinn,740,France,Male,44.0,9,96528.0,1,Yes,9,Yes,1,0.0
5248,15720820,Sabbatini,462,Germany,Female,24.0,9,64421.02,2,Yes,9,Yes,0,69881.09
5249,15743759,Brooks,619,France,Male,39.0,5,158444.61,2,Yes,5,Yes,0,0.0
5250,15749947,Black,665,French,Female,44.0,7,66548.58,2,Yes,7,Yes,0,0.0
5251,15670496,Schwartz,655,Spain,Female,27.0,9,108008.05,2,No,9,No,0,0.0
5252,15746664,Ts'ui,463,Spain,Male,20.0,8,128268.39,1,No,8,No,0,204223.03
5253,15745533,Sargent,799,FRA,Female,63.0,1,37464.0,2,No,1,No,1,110314.21
5254,15761497,Udinesi,713,Spain,Female,48.0,1,157381.14,1,No,1,No,1,163760.82
5255,15628600,Lee,807,Germany,Female,31.0,1,194257.11,3,Yes,1,Yes,0,141069.18
5256,15627002,Taylor,728,FRA,Male,38.0,1,139059.05,1,Yes,1,Yes,0,115934.74
5257,15614635,Kepley,582,French,Male,52.0,2,40893.61,1,Yes,2,Yes,0,151457.88
5258,15731281,Ozuluonye,704,Germany,Female,35.0,3,40261.49,2,Yes,3,Yes,0,154206.07
5259,15814022,Lassetter,714,FRA,Female,26.0,9,46203.31,1,No,9,No,0,89928.99
5260,15659194,Mishina,628,FRA,Male,30.0,8,13126.9,1,Yes,8,Yes,0,89182.09
5261,15745030,Trevisano,809,Germany,Male,41.0,1,165675.01,2,No,1,No,0,79706.25
